1.09 -1.6198389452288677 + 0.0im 1.1360396587298875
1.1 -1.6198388873520146 + 0.0im 1.1359598757647684
1.11 -1.6198388262954158 + 0.0im 1.135876481082238
1.12 -1.619838762028475 + 0.0im 1.1357888031735635
1.1300000000000001 -1.6198386944577294 + 0.0im 1.135696192847943
1.1400000000000001 -1.619838623440934 + 0.0im 1.135597991327486
1.1500000000000001 -1.6198385487932307 + 0.0im 1.1354935059906404
1.16 -1.6198384702884767 + 0.0im 1.1353819896702932
1.17 -1.6198383876571811 + 0.0im 1.1352626209989336
1.18 -1.619838300581622 + 0.0im 1.135134484056877
1.19 -1.619838208688215 + 0.0im 1.1349965459137425
1.2 -1.6198381115367215 + 0.0im 1.1348476307504598
1.21 -1.6198380086043265 + 0.0im 1.1346863896018116
1.22 -1.6198378988950777 + 0.0im 1.134511307722072
1.23 -1.6198377827989046 + 0.0im 1.1343204086670078
1.24 -1.61983765828787 + 0.0im 1.1341117256730386
1.25 -1.619837524618131 + 0.0im 1.1338826687881123
1.26 -1.619837380425472 + 0.0im 1.1336302247966483
1.27 -1.619837223993985 + 0.0im 1.1333507677404155
1.28 -1.6198370531439354 + 0.0im 1.1330398947333857
1.29 -1.6198368650672623 + 0.0im 1.1326922050496513
1.3 -1.6198366560899025 + 0.0im 1.1323009994417712
1.31 -1.619836421321984 + 0.0im 1.1318578640172186
1.32 -1.6198361541314767 + 0.0im 1.1313520834022233
1.33 -1.6198358453319965 + 0.0im 1.1307697954523943
1.34 -1.6198354818931917 + 0.0im 1.1300927441671542
1.35 -1.619835044824971 + 0.0im 1.1292963886195995
1.36 -1.6198345055726084 + 0.0im 1.1283469446836085
1.37 -1.6198338195956683 + 0.0im 1.1271965802641006
1.3800000000000001 -1.6198329143147703 + 0.0im 1.125775270773352
1.3900000000000001 -1.6198316649987512 + 0.0im 1.1239762450862805
1.4000000000000001 -1.619829842588325 + 0.0im 1.1216282584859965
1.41 -1.61982698895634 + 0.0im 1.1184383240656484
1.42 -1.6198220767899152 + 0.0im 1.113860317451233
1.43 -1.6198123961970499 + 0.0im 1.106747079691184
1.44 -1.6197887499958927 + 0.0im 1.0942152481993945
1.45 -1.619701708649838 + 0.0im 1.0664389705669775
1.46 -1.6185876446648257 + 0.0im 0.9622884065541158
1.47 -1.6187470427975506 + 0.0im 1.417207521406887
1.48 -1.6197001375046296 + 0.0im 1.2244357008181213
1.49 -1.6197843073791005 + 0.0im 1.1893333385471543
1.5 -1.6198071946998411 + 0.0im 1.1745903240320184
1.51 -1.6198167598204372 + 0.0im 1.1674461324363048
1.52 -1.6198226348240559 + 0.0im 1.162127530553373
1.53 -1.6198254591146921 + 0.0im 1.1586449718696368
1.54 -1.6198271297341174 + 0.0im 1.1561280421817046
1.55 -1.6198281616459385 + 0.0im 1.1542219822502942
1.56 -1.6198288136759225 + 0.0im 1.152728229371325
1.57 -1.6198292114387336 + 0.0im 1.151528215805174
1.58 -1.619829437169883 + 0.0im 1.1505441040336544
1.59 -1.619829539630217 + 0.0im 1.149723588705904
1.6 -1.6198295501918492 + 0.0im 1.149030050722022
1.61 -1.6198294897475276 + 0.0im 1.1484370785703077
1.62 -1.6198293726028705 + 0.0im 1.1479251409671305
1.6300000000000001 -1.6198292087740132 + 0.0im 1.1474794828208608
1.6400000000000001 -1.6198290053967872 + 0.0im 1.1470887495276034
1.6500000000000001 -1.6198287676200795 + 0.0im 1.1467440611536057
1.6600000000000001 -1.6198284991884797 + 0.0im 1.1464383736401793
1.67 -1.619828202831889 + 0.0im 1.1461660282674537
1.68 -1.61982788053179 + 0.0im 1.1459224276564228
1.69 -1.619827533706793 + 0.0im 1.1457037986901342
1.7 -1.6198271633441215 + 0.0im 1.1455070163098078
1.71 -1.6198267700941904 + 0.0im 1.1453294706969914
1.72 -1.6198263543395313 + 0.0im 1.1451689658704063
1.73 -1.6198259162455355 + 0.0im 1.1450236413592647
1.74 -1.6198254557981744 + 0.0im 1.1448919110525932
1.75 -1.619824972832206 + 0.0im 1.144772414988888
1.76 -1.6198244670523334 + 0.0im 1.1446639810045105
1.77 -1.6198239380491146 + 0.0im 1.144565593972904
1.78 -1.619823385310841 + 0.0im 1.1444763709473305
1.79 -1.6198228082323436 + 0.0im 1.1443955409497946
1.8 -1.6198222061213894 + 0.0im 1.144322428341826
1.81 -1.6198215782031407 + 0.0im 1.1442564397407473
1.82 -1.6198209236230119 + 0.0im 1.1441970534624495
1.83 -1.619820241440672 + 0.0im 1.1441438493815546
1.84 -1.6198195306699672 + 0.0im 1.1440962484476596
1.85 -1.6198187902004029 + 0.0im 1.1440540956891008
1.86 -1.6198180188722626 + 0.0im 1.1440169812431404
1.87 -1.6198172154387305 + 0.0im 1.1439846262639495
1.8800000000000001 -1.6198163785692696 + 0.0im 1.143956782315706
1.8900000000000001 -1.619815506846445 + 0.0im 1.1439332329726652
1.9000000000000001 -1.619814598761366 + 0.0im 1.1439137942882711
1.9100000000000001 -1.6198136527073275 + 0.0im 1.143898318079247
1.92 -1.6198126669697235 + 0.0im 1.1438867013982223
1.93 -1.6198116397062494 + 0.0im 1.1438789105810583
1.94 -1.6198105688953965 + 0.0im 1.1438750453748843
1.95 -1.6198094521511934 + 0.0im 1.1438755386780337
1.96 -1.6198082857106433 + 0.0im 1.1438819859160205
1.97 -1.61980705244274 + 0.0im 1.1439033925778397
1.98 -1.6197838936996425 + 0.0im 1.1441721510563048
1.99 -1.6198044575093007 + 0.0im 1.143859159433183
2.0 -1.619803102946412 + 0.0im 1.1438854027703265
2.0100000000000002 -1.6198016697760134 + 0.0im 1.1439057782370625
2.02 -1.6198001701278784 + 0.0im 1.143926602000373
2.0300000000000002 -1.6197986028106297 + 0.0im 1.143949201193882
2.04 -1.6197969649027908 + 0.0im 1.1439740143271264
2.05 -1.619795252912563 + 0.0im 1.1440012227672192
2.06 -1.6197934629987574 + 0.0im 1.1440309135822773
2.07 -1.6197915910205543 + 0.0im 1.144063135889754
2.08 -1.6197896325419654 + 0.0im 1.1440979196439194
2.09 -1.6197875828202764 + 0.0im 1.1441352907455216
2.1 -1.6197854367874143 + 0.0im 1.1441752724718277
2.11 -1.6197831890267735 + 0.0im 1.1442178894268322
2.12 -1.619780833746665 + 0.0im 1.1442631689660419
2.13 -1.6197783647506034 + 0.0im 1.1443111421241614
2.14 -1.6197757754043969 + 0.0im 1.1443618442206491
2.15 -1.6197730585998502 + 0.0im 1.1444153152871177
2.16 -1.6197702067147746 + 0.0im 1.1444716004020876
2.17 -1.6197672115689512 + 0.0im 1.1445307499883692
2.18 -1.6197640643755955 + 0.0im 1.1445928201173776
2.19 -1.6197607556878273 + 0.0im 1.1446578728729446
2.2 -1.6197572753395655 + 0.0im 1.1447259768676787
2.21 -1.6197536123801837 + 0.0im 1.1447972081371087
2.22 -1.6197497550021436 + 0.0im 1.1448716520909048
2.23 -1.6197456904606506 + 0.0im 1.1449494091171015
2.24 -1.6197414049834433 + 0.0im 1.1450306179003342
2.25 -1.6197368836540957 + 0.0im 1.1451156494370784
2.2600000000000002 -1.6197321097284336 + 0.0im 1.1451992213316773
2.27 -1.6197270677034359 + 0.0im 1.1452941601462896
2.2800000000000002 -1.6197217365844774 + 0.0im 1.145390098218829
2.29 -1.6197160963980577 + 0.0im 1.1454898281215962
2.3000000000000003 -1.6197101247030883 + 0.0im 1.1455936140089686
2.31 -1.6197037970390153 + 0.0im 1.145701636502962
2.32 -1.6196970867151235 + 0.0im 1.145814068780853
2.33 -1.6196899645669447 + 0.0im 1.1459310897207409
2.34 -1.6196823986806104 + 0.0im 1.1460528879377565
2.35 -1.6196743540809049 + 0.0im 1.1461796636903079
2.36 -1.6196657923776292 + 0.0im 1.146311630158905
2.37 -1.6196566713638274 + 0.0im 1.146449014527838
2.38 -1.6196469445583497 + 0.0im 1.1465920590189638
2.39 -1.6196365606838068 + 0.0im 1.1467410219384484
2.4 -1.6196254630693856 + 0.0im 1.1468961787671352
2.41 -1.619613588965988 + 0.0im 1.1470578233241293
2.42 -1.6196008687588253 + 0.0im 1.1472262690922936
2.43 -1.6195872250596437 + 0.0im 1.1474018513187325
2.44 -1.619572571656174 + 0.0im 1.1475849464924572
2.45 -1.6195568123023454 + 0.0im 1.1477758336725976
2.46 -1.6195398392894416 + 0.0im 1.1479750521280292
2.47 -1.6195215318104461 + 0.0im 1.1481829645426258
2.48 -1.6195017540221956 + 0.0im 1.1484000320418772
2.49 -1.6194803527795025 + 0.0im 1.1486267388222846
2.5 -1.6194571549641663 + 0.0im 1.1488635970651644
2.5100000000000002 -1.619431964326432 + 0.0im 1.149111147800398
2.52 -1.6194045577358416 + 0.0im 1.149369960941657
2.5300000000000002 -1.6193746807134985 + 0.0im 1.149640634554821
2.54 -1.6193420420861089 + 0.0im 1.1499237931281314
2.5500000000000003 -1.6193063075617247 + 0.0im 1.150220084484069
2.56 -1.619267091975213 + 0.0im 1.1505301748397625
2.57 -1.6192239498843564 + 0.0im 1.1508547413702068
2.58 -1.6191763641103518 + 0.0im 1.1511944621609826
2.59 -1.6191237317031884 + 0.0im 1.1515499949805306
2.6 -1.619065346661186 + 0.0im 1.1519219692127471
2.61 -1.619000378540398 + 0.0im 1.152310939749561
2.62 -1.6189278458225869 + 0.0im 1.152717354993526
2.63 -1.6188465825643552 + 0.0im 1.1531414977823031
2.64 -1.6187551963777125 + 0.0im 1.153583408474165
2.65 -1.6186520151582813 + 0.0im 1.1540427806803288
2.66 -1.6185350191168937 + 0.0im 1.1545188206558012
2.67 -1.6184017534997737 + 0.0im 1.1550100586041245
2.68 -1.6182492157868995 + 0.0im 1.1555140970518682
2.69 -1.6180737089829709 + 0.0im 1.1560272783710899
2.7 -1.6178706496603688 + 0.0im 1.1565442513608584
2.71 -1.617634315433273 + 0.0im 1.1570574200937618
2.72 -1.6173575112726608 + 0.0im 1.157556266306738
2.73 -1.6170311273187945 + 0.0im 1.1580265776246454
2.74 -1.6166435527201757 + 0.0im 1.1584496911721898
2.75 -1.6161799014925504 + 0.0im 1.1588020543000572
2.7600000000000002 -1.6156210005028933 + 0.0im 1.159055799912725
2.77 -1.6149420941507386 + 0.0im 1.1591818447254585
2.7800000000000002 -1.6141112524964887 + 0.0im 1.159158602325751
2.79 -1.6130875650830558 + 0.0im 1.1589923234926698
2.8000000000000003 -1.6118194268717365 + 0.0im 1.1587599641089075
2.81 -1.610243674720727 + 0.0im 1.1586921826835122
2.82 -1.6082871024393546 + 0.0im 1.1593188189969565
2.83 -1.6058728603583519 + 0.0im 1.1616882711890149
2.84 -1.6029346614470246 + 0.0im 1.1676149383126349
2.85 -1.599439616843827 + 0.0im 1.179773467531325
2.86 -1.5954136394913478 + 0.0im 1.2012995165955254
2.87 -1.5909536803566249 + 0.0im 1.2346424002599208
2.88 -1.5895528353616553 + 0.0im 2.5702323147701995
2.89 -1.5891226981885058 + 0.0im 2.533490946037861
2.9 -1.5867583385878303 + 0.0im 2.5661335607441185
2.91 -1.5820253589954933 + 0.0im 2.6869897875563256
2.92 -1.5752721009594626 + 0.0im 2.898501946613624
2.93 -1.580741199246826 + 0.0im 2.8247459326154534
2.94 -1.5866172733423682 + 0.0im 2.577634083219599
2.95 -1.5869699477349053 + 0.0im 2.644269123676172
2.96 -1.5764269493138447 + 0.0im 3.232298771412931
2.97 -1.5662388118725215 + 0.0im 2.9441754574930785
2.98 -1.590382144249697 + 0.0im 1.8501075028185028
2.99 -1.6009524797693728 + 0.0im 1.5332019856348915
3.0 -1.6026427962070176 + 0.0im 1.6479377653646083
3.0100000000000002 -1.5458324470968605 + 0.0im 4.821540116776676
3.02 -1.6064153051056516 + 0.0im 1.307322082101455
3.0300000000000002 -1.6119950180703133 + 0.0im 1.1574738499476327
3.04 -1.6137257123404691 + 0.0im 1.1386676180129605
3.0500000000000003 -1.6131844003596394 + 0.0im 1.2261335626686793
3.06 -1.615130063544824 + 0.0im 1.1309522033137926
3.0700000000000003 -1.6160009477298365 + 0.0im 1.1180128109938705
3.08 -1.6164595837955138 + 0.0im 1.1171332852118563
3.09 -1.6168101098481167 + 0.0im 1.1174749131548865
3.1 -1.6170587468504731 + 0.0im 1.1193643916897311
3.11 -1.6173442590852536 + 0.0im 1.1180461184133073
3.12 -1.6175528490204016 + 0.0im 1.118557728696779
3.13 -1.6177324831217947 + 0.0im 1.1190941246606603
3.14 -1.6178890579907639 + 0.0im 1.119628724448737
3.15 -1.6180268276805694 + 0.0im 1.1201387607116113
3.16 -1.6181488314222223 + 0.0im 1.120634756301952
3.17 -1.6182574956349824 + 0.0im 1.1211112711734408
3.18 -1.6183548181759744 + 0.0im 1.1215669650428592
3.19 -1.6184424013338754 + 0.0im 1.1220019705500393
3.2 -1.6185215628793883 + 0.0im 1.1224166821621873
3.21 -1.6185933939908272 + 0.0im 1.1228119624889095
3.22 -1.6186588096969359 + 0.0im 1.123188629893338
3.23 -1.6187185817861447 + 0.0im 1.1235476015591284
3.24 -1.6187733658655137 + 0.0im 1.1238898106947552
3.25 -1.6188237223587814 + 0.0im 1.12421617911871
3.2600000000000002 -1.6188701330490927 + 0.0im 1.1245276015371415
3.27 -1.6189130142810202 + 0.0im 1.124824935288535
3.2800000000000002 -1.6189527275820295 + 0.0im 1.1251089953567173
3.29 -1.6189895882822671 + 0.0im 1.1253805518927498
3.3000000000000003 -1.619023872561634 + 0.0im 1.1256403296898714
3.31 -1.619055823250062 + 0.0im 1.1258890088851394
3.3200000000000003 -1.6190856546316719 + 0.0im 1.126127226432081
3.33 -1.6191135564470736 + 0.0im 1.126355578037525
3.34 -1.6191396972456888 + 0.0im 1.1265746203538036
3.35 -1.619164227207855 + 0.0im 1.1267848732856134
3.36 -1.6191872805318146 + 0.0im 1.1269868223173873
3.37 -1.6192089774616523 + 0.0im 1.127180920799698
3.38 -1.6192294260174034 + 0.0im 1.1273675921552058
3.39 -1.6192487234768982 + 0.0im 1.1275472319804527
3.4 -1.6192669576497203 + 0.0im 1.1277202100303962
3.41 -1.6192842079763274 + 0.0im 1.1278868720796118
3.42 -1.6193005464794938 + 0.0im 1.1280475416596103
3.43 -1.6193160385905976 + 0.0im 1.1282025216743194
3.44 -1.6193307438693543 + 0.0im 1.1283520958983526
3.45 -1.6193447166326136 + 0.0im 1.1284965303638081
3.46 -1.6193580065051874 + 0.0im 1.1286360746419444
3.47 -1.619370658903699 + 0.0im 1.128770963026593
3.48 -1.6193827154626625 + 0.0im 1.128901415626078
3.49 -1.6193942144106075 + 0.0im 1.1290276393702696
3.5 -1.6194051909028957 + 0.0im 1.1291498289392818
3.5100000000000002 -1.6194156773168658 + 0.0im 1.1292681676198058
3.52 -1.6194257035141524 + 0.0im 1.1293828280948741
3.5300000000000002 -1.6194352970743073 + 0.0im 1.129493973172439
3.54 -1.6194444835032848 + 0.0im 1.1296017564575804
3.5500000000000003 -1.6194532864198559 + 0.0im 1.129706322973232
3.56 -1.6194617277226018 + 0.0im 1.1298078097333324
3.5700000000000003 -1.6194698277397794 + 0.0im 1.1299063462724988
3.58 -1.6194776053640474 + 0.0im 1.1300020551358554
3.59 -1.6194850781737975 + 0.0im 1.1300950523320847
3.6 -1.619492262542586 + 0.0im 1.130185447752872
3.61 -1.6194991737380031 + 0.0im 1.1302733455614653
3.62 -1.619505826011131 + 0.0im 1.1303588445528403
3.63 -1.619512232677601 + 0.0im 1.1304420384876313
3.64 -1.6195184061911585 + 0.0im 1.1305230164023885
3.65 -1.6195243582105099 + 0.0im 1.130601862897415
3.66 -1.6195300996601525 + 0.0im 1.1306786584045165
3.67 -1.6195356407858017 + 0.0im 1.1307534794330203
3.68 -1.619540991204958 + 0.0im 1.1308263988136893
3.69 -1.619546159953103 + 0.0im 1.130897485892858
3.7 -1.6195511555259485 + 0.0im 1.1309668067528704
3.71 -1.6195559859181217 + 0.0im 1.1310344243911499
3.72 -1.619560658658629 + 0.0im 1.1311003988965809
3.73 -1.6195651808434086 + 0.0im 1.1311647876131705
3.74 -1.619569559165234 + 0.0im 1.1312276452931824
3.75 -1.6195737999412103 + 0.0im 1.1312890242421725
3.7600000000000002 -1.6195779091381122 + 0.0im 1.1313489744820018
3.77 -1.619581892395715 + 0.0im 1.131407543552983
3.7800000000000002 -1.6195857550483106 + 0.0im 1.1314647776000144
3.79 -1.6195895021446196 + 0.0im 1.131520720125657
3.8000000000000003 -1.6195931384661446 + 0.0im 1.131575413062538
3.81 -1.619596668544179 + 0.0im 1.1316288965469223
3.8200000000000003 -1.6196000966755508 + 0.0im 1.1316812090389223
3.83 -1.61960342693721 + 0.0im 1.1317323874102287
3.84 -1.619606663199762 + 0.0im 1.1317824670248986
3.85 -1.619609809140037 + 0.0im 1.1318314818151882
3.86 -1.6196128682527526 + 0.0im 1.131879464352951
3.87 -1.6196158438613821 + 0.0im 1.131926445917179
3.88 -1.619618739128243 + 0.0im 1.1319724565579798
3.89 -1.6196215570639134 + 0.0im 1.1320175251579299
3.9 -1.6196243005359947 + 0.0im 1.1320616794917655
3.91 -1.6196269722772896 + 0.0im 1.1321049462874315
3.92 -1.6196295748934373 + 0.0im 1.1321473512962357
3.93 -1.6196321108700402 + 0.0im 1.1321889194007364
3.94 -1.6196345825793248 + 0.0im 1.1322296749018488
3.95 -1.6196369922863476 + 0.0im 1.1322696432589108
3.96 -1.619639341378116 + 0.0im 1.1322663669449433
3.97 -1.6196416342534243 + 0.0im 1.1323472653032243
3.98 -1.619643870558246 + 0.0im 1.1323849913139437
3.99 -1.6196460529611227 + 0.0im 1.132422007023929
4.0 -1.6196481832718945 + 0.0im 1.132458334054504
4.01 -1.619650263223234 + 0.0im 1.132493991323501
4.0200000000000005 -1.6196522944745988 + 0.0im 1.1325289967701146
4.03 -1.6196542786159644 + 0.0im 1.1325633676248736
4.04 -1.6196562171713338 + 0.0im 1.132597120496465
4.05 -1.6196581116020434 + 0.0im 1.1326302714169052
4.0600000000000005 -1.619659963309872 + 0.0im 1.1326628358734605
4.07 -1.619661773639977 + 0.0im 1.1326948288350254
4.08 -1.6196635438836517 + 0.0im 1.1327262647756495
4.09 -1.6196652752809357 + 0.0im 1.1327571576962534
4.1 -1.6196669690230707 + 0.0im 1.132787521145115
4.11 -1.6196686262548212 + 0.0im 1.132817368237284
4.12 -1.6196702480766687 + 0.0im 1.1328467116731915
4.13 -1.6196718355468804 + 0.0im 1.132875563756573
4.14 -1.6196733896834707 + 0.0im 1.132903936411891
4.15 -1.619674911466049 + 0.0im 1.1329318412012153
4.16 -1.6196764018375762 + 0.0im 1.132959289341052
4.17 -1.6196778617060212 + 0.0im 1.132986291718875
4.18 -1.6196792919459368 + 0.0im 1.1330128589100141
4.19 -1.619680693399942 + 0.0im 1.1330390011948328
4.2 -1.6196820668801388 + 0.0im 1.1330647285770037
4.21 -1.619683413169453 + 0.0im 1.133090050803039
4.22 -1.6196847330228978 + 0.0im 1.133114977384219
4.23 -1.6196860271687887 + 0.0im 1.1331395176220866
4.24 -1.619687296309882 + 0.0im 1.13316368063918
4.25 -1.6196885411244686 + 0.0im 1.1331874754179034
4.26 -1.6196897622674067 + 0.0im 1.133210910852225
4.2700000000000005 -1.61969096037111 + 0.0im 1.1332339958191329
4.28 -1.6196921360464867 + 0.0im 1.1332567392826542
4.29 -1.6196932898838383 + 0.0im 1.133279150452128
4.3 -1.61969442245372 + 0.0im 1.1333012390351802
4.3100000000000005 -1.6196955343077692 + 0.0im 1.133323015663614
4.32 -1.619696625979519 + 0.0im 1.1333444926543743
4.33 -1.619697697985219 + 0.0im 1.1333656854672876
4.34 -1.6196987508247136 + 0.0im 1.133386615748046
4.3500000000000005 -1.6196997849825312 + 0.0im 1.1334073184296742
4.36 -1.6197008009296772 + 0.0im 1.1334278610332678
4.37 -1.6197017991281932 + 0.0im 1.1334484094721964
4.38 -1.6197027800515562 + 0.0im 1.1334695589152093
4.39 -1.619703744445958 + 0.0im 1.1334967205561144
4.4 -1.6197046905020138 + 0.0im 1.1334929554435083
4.41 -1.6197056222939024 + 0.0im 1.1335191547782417
4.42 -1.619706538017292 + 0.0im 1.1335392018903754
4.43 -1.619707438354886 + 0.0im 1.1335581380655575
4.44 -1.6197083237043384 + 0.0im 1.133576538345233
4.45 -1.619709194427198 + 0.0im 1.1335945638565288
4.46 -1.6197100508686555 + 0.0im 1.133612279597483
4.47 -1.6197108933618087 + 0.0im 1.133629718354584
4.48 -1.6197117222291804 + 0.0im 1.133646899560623
4.49 -1.6197125377834865 + 0.0im 1.1336638362576519
4.5 -1.619713340328159 + 0.0im 1.1336805380871326
4.51 -1.619714130157754 + 0.0im 1.133697012723034
4.5200000000000005 -1.6197149075583106 + 0.0im 1.1337132666199294
4.53 -1.6197156728076711 + 0.0im 1.1337293054270254
4.54 -1.619716426175781 + 0.0im 1.13374513423796
4.55 -1.6197171679249756 + 0.0im 1.1337607577392086
4.5600000000000005 -1.6197178983102467 + 0.0im 1.133776180308719
4.57 -1.6197186175794962 + 0.0im 1.13379140608082
4.58 -1.6197193259737852 + 0.0im 1.1338064389907598
4.59 -1.619720023727566 + 0.0im 1.1338212828064727
4.6000000000000005 -1.6197207110689116 + 0.0im 1.133835941151548
4.61 -1.6197213882197243 + 0.0im 1.1338504175224262
4.62 -1.6197220553959508 + 0.0im 1.1338647153015937
4.63 -1.6197227128077765 + 0.0im 1.1338788377678723
4.64 -1.6197233606598198 + 0.0im 1.1338927881046759
4.65 -1.6197239991513146 + 0.0im 1.1339065694066928
4.66 -1.6197246284762892 + 0.0im 1.133920184685578
4.67 -1.6197252488237397 + 0.0im 1.1339336368746018
4.68 -1.6197258603777862 + 0.0im 1.1339469288328166
4.69 -1.6197264633178425 + 0.0im 1.133960063348546
4.7 -1.6197270578187604 + 0.0im 1.1339730431426291
4.71 -1.6197276440509787 + 0.0im 1.1339858708712245
4.72 -1.619728222180669 + 0.0im 1.1339985491283322
4.73 -1.6197287923698673 + 0.0im 1.1340110804482144
4.74 -1.619729354776612 + 0.0im 1.1340234673075111
4.75 -1.6197299095550657 + 0.0im 1.1340357121272524
4.76 -1.619730456855643 + 0.0im 1.1340478172747395
4.7700000000000005 -1.6197309968251274 + 0.0im 1.1340597850653136
4.78 -1.6197315296067891 + 0.0im 1.1340716177639893
4.79 -1.6197320553404904 + 0.0im 1.1340833175870488
4.8 -1.6197325741628028 + 0.0im 1.1340948867035257
4.8100000000000005 -1.6197330862071029 + 0.0im 1.1341063272366174
4.82 -1.6197335916036775 + 0.0im 1.1341176412650584
